lb,ub,mean_width,coverage,estimator,$n_b$,prop_budget,seed
-0.06922783,0.021037292,0.090265125,1,classical,950,0.004998789766688065,45
-0.025574878,0.091733046,0.117307924,1,classical,950,0.004998789766688065,46
-0.045454167,0.06715216,0.112606324,1,classical,950,0.004998789766688065,47
-0.022352764,0.08158289,0.10393565,1,classical,950,0.004998789766688065,48
-0.05245772,0.054788254,0.107245974,1,classical,950,0.004998789766688065,49
-0.013822295,0.104309484,0.11813178,1,classical,950,0.004998789766688065,50
-0.07596829,0.034122616,0.110090904,1,classical,950,0.004998789766688065,51
-0.029919773,0.08041073,0.1103305,1,classical,950,0.004998789766688065,52
-0.108282164,-0.018448379,0.08983378,0,classical,950,0.004998789766688065,53
-0.03193532,0.08460513,0.11654045,1,classical,950,0.004998789766688065,54
-0.056488015,0.06778871,0.12427673,1,classical,950,0.004998789766688065,55
-0.06360673,0.037100136,0.10070687,1,classical,950,0.004998789766688065,56
-0.009584311,0.10484612,0.11443043,1,classical,950,0.004998789766688065,57
-0.026150066,0.090728134,0.1168782,1,classical,950,0.004998789766688065,58
-0.045035843,0.0655133,0.11054914,1,classical,950,0.004998789766688065,59
-0.049741343,0.057585113,0.107326455,1,classical,950,0.004998789766688065,60
-0.04046379,0.06931845,0.10978224,1,classical,950,0.004998789766688065,61
-0.03723523,0.078785,0.11602023,1,classical,950,0.004998789766688065,62
-0.08052978,0.017522778,0.09805256,1,classical,950,0.004998789766688065,63
-0.011808094,0.102872446,0.11468054,1,classical,950,0.004998789766688065,64
-0.0524653,0.049791988,0.10225729,1,classical,950,0.004998789766688065,65
-0.057229675,0.054193616,0.11142329,1,classical,950,0.004998789766688065,66
-0.07041105,0.036690503,0.10710155,1,classical,950,0.004998789766688065,67
-0.060257237,0.049293052,0.10955029,1,classical,950,0.004998789766688065,68
-0.08999512,-0.0010229126,0.08897221,0,classical,950,0.004998789766688065,69
0.0019540563,0.13314122,0.13118717,0,classical,950,0.004998789766688065,70
-0.04585647,0.06492531,0.11078178,1,classical,950,0.004998789766688065,71
-0.06019243,0.04247132,0.10266375,1,classical,950,0.004998789766688065,72
-0.07660383,0.032234058,0.10883789,1,classical,950,0.004998789766688065,73
0.043128513,0.18415004,0.14102152,0,classical,950,0.004998789766688065,74
-0.029403921,0.07322626,0.10263018,1,classical,950,0.004998789766688065,75
-0.06544814,0.034901813,0.100349955,1,classical,950,0.004998789766688065,76
-0.08617892,0.0111929625,0.09737188,1,classical,950,0.004998789766688065,77
-0.081455275,0.014588822,0.09604409,1,classical,950,0.004998789766688065,78
-0.037234392,0.07733576,0.114570156,1,classical,950,0.004998789766688065,79
-0.02805591,0.0935833,0.12163921,1,classical,950,0.004998789766688065,80
-0.09142303,0.013960823,0.10538385,1,classical,950,0.004998789766688065,81
-0.06639504,0.024678981,0.09107402,1,classical,950,0.004998789766688065,82
-0.08017166,0.021612842,0.1017845,1,classical,950,0.004998789766688065,83
-0.07485075,0.023004476,0.097855225,1,classical,950,0.004998789766688065,84
-0.009307697,0.10328198,0.11258968,1,classical,950,0.004998789766688065,85
-0.105687246,-0.0058641247,0.09982312,0,classical,950,0.004998789766688065,86
-0.04465244,0.061813176,0.106465615,1,classical,950,0.004998789766688065,87
-0.052596897,0.0570013,0.1095982,1,classical,950,0.004998789766688065,88
-0.03764962,0.06758797,0.10523759,1,classical,950,0.004998789766688065,89
-0.028359508,0.084693536,0.113053046,1,classical,950,0.004998789766688065,90
-0.05536761,0.055401094,0.110768706,1,classical,950,0.004998789766688065,91
-0.041523837,0.06501307,0.10653691,1,classical,950,0.004998789766688065,92
-0.055186022,0.056299035,0.11148506,1,classical,950,0.004998789766688065,93
-0.029384037,0.0886569,0.11804094,1,classical,950,0.004998789766688065,94
-0.034591813,0.06759776,0.10218957,1,classical,950,0.004998789766688065,95
-0.08435351,0.010785006,0.09513851,1,classical,950,0.004998789766688065,96
-0.06930271,0.031048689,0.10035139,1,classical,950,0.004998789766688065,97
-0.050734103,0.057223625,0.10795773,1,classical,950,0.004998789766688065,98
-0.050934047,0.057026528,0.107960574,1,classical,950,0.004998789766688065,99
-0.060752533,0.025261356,0.08601389,1,uniform+pai,950,0.004998789766688065,0
-0.0669095,0.020803208,0.087712705,1,uniform+pai,950,0.004998789766688065,1
-0.07094402,0.020221518,0.091165535,1,uniform+pai,950,0.004998789766688065,2
-0.04630884,0.05230387,0.09861271,1,uniform+pai,950,0.004998789766688065,3
-0.08134134,0.00067843124,0.082019776,1,uniform+pai,950,0.004998789766688065,4
-0.01779347,0.080927335,0.098720804,1,uniform+pai,950,0.004998789766688065,5
-0.031018283,0.06957646,0.100594744,1,uniform+pai,950,0.004998789766688065,6
-0.049062982,0.049536265,0.09859925,1,uniform+pai,950,0.004998789766688065,7
-0.0040183477,0.110816196,0.11483455,1,uniform+pai,950,0.004998789766688065,8
-0.022241691,0.07690407,0.09914576,1,uniform+pai,950,0.004998789766688065,9
0.012930706,0.1119181,0.09898739,0,uniform+pai,950,0.004998789766688065,10
-0.053550795,0.03364806,0.08719885,1,uniform+pai,950,0.004998789766688065,11
-0.03867052,0.04364093,0.08231145,1,uniform+pai,950,0.004998789766688065,12
-0.0361377,0.06645942,0.10259712,1,uniform+pai,950,0.004998789766688065,13
-0.051966205,0.039239727,0.09120593,1,uniform+pai,950,0.004998789766688065,14
0.004722964,0.11250642,0.10778345,0,uniform+pai,950,0.004998789766688065,15
-0.06015896,0.029633068,0.08979203,1,uniform+pai,950,0.004998789766688065,16
-0.06268211,0.034203522,0.09688563,1,uniform+pai,950,0.004998789766688065,17
0.0010698624,0.11517553,0.11410567,0,uniform+pai,950,0.004998789766688065,18
-0.057108935,0.036466535,0.09357547,1,uniform+pai,950,0.004998789766688065,19
-0.009592254,0.0869873,0.09657955,1,uniform+pai,950,0.004998789766688065,20
-0.07563064,0.013960188,0.08959083,1,uniform+pai,950,0.004998789766688065,21
-0.06303771,0.02635891,0.08939662,1,uniform+pai,950,0.004998789766688065,22
-0.03632427,0.06505833,0.1013826,1,uniform+pai,950,0.004998789766688065,23
-0.020731036,0.06875613,0.089487165,1,uniform+pai,950,0.004998789766688065,24
-0.06259856,0.027435508,0.09003407,1,uniform+pai,950,0.004998789766688065,25
-0.06241042,0.021800116,0.08421054,1,uniform+pai,950,0.004998789766688065,26
-0.03634812,0.06040942,0.09675754,1,uniform+pai,950,0.004998789766688065,27
-0.049446184,0.028681349,0.07812753,1,uniform+pai,950,0.004998789766688065,28
-0.062189795,0.033132,0.0953218,1,uniform+pai,950,0.004998789766688065,29
-0.063610055,0.015647037,0.07925709,1,uniform+pai,950,0.004998789766688065,30
-0.052434,0.024266485,0.076700486,1,uniform+pai,950,0.004998789766688065,31
-0.044909324,0.041039746,0.08594907,1,uniform+pai,950,0.004998789766688065,32
-0.08303316,0.009288821,0.09232198,1,uniform+pai,950,0.004998789766688065,33
-0.089268506,-0.019468833,0.06979968,0,uniform+pai,950,0.004998789766688065,34
-0.061314642,0.025952116,0.08726676,1,uniform+pai,950,0.004998789766688065,35
-0.035290897,0.06288761,0.098178506,1,uniform+pai,950,0.004998789766688065,36
0.002042342,0.10716574,0.1051234,0,uniform+pai,950,0.004998789766688065,37
-0.019780546,0.08584438,0.10562493,1,uniform+pai,950,0.004998789766688065,38
-0.07968414,-0.0050829276,0.07460121,0,uniform+pai,950,0.004998789766688065,39
-0.061639763,0.023756413,0.08539618,1,uniform+pai,950,0.004998789766688065,40
0.016149279,0.1292982,0.11314891,0,uniform+pai,950,0.004998789766688065,41
-0.01679299,0.09381112,0.11060411,1,uniform+pai,950,0.004998789766688065,42
-0.0518409,0.02790609,0.07974699,1,uniform+pai,950,0.004998789766688065,43
-0.037773967,0.051077783,0.08885175,1,uniform+pai,950,0.004998789766688065,44
-0.046337914,0.044828925,0.09116684,1,uniform+pai,950,0.004998789766688065,45
-0.066425376,0.026040925,0.0924663,1,uniform+pai,950,0.004998789766688065,46
-0.029824764,0.068323255,0.09814802,1,uniform+pai,950,0.004998789766688065,47
-0.056163937,0.02801585,0.08417979,1,uniform+pai,950,0.004998789766688065,48
-0.061200485,0.024244664,0.08544515,1,uniform+pai,950,0.004998789766688065,49
-0.039874077,0.045169145,0.08504322,1,uniform+pai,950,0.004998789766688065,50
-0.04496355,0.046950813,0.09191436,1,uniform+pai,950,0.004998789766688065,51
-0.08128021,0.004273355,0.085553564,1,uniform+pai,950,0.004998789766688065,52
-0.06262519,0.029295905,0.0919211,1,uniform+pai,950,0.004998789766688065,53
-0.0699737,0.011681862,0.08165556,1,uniform+pai,950,0.004998789766688065,54
-0.023711668,0.074268214,0.09797988,1,uniform+pai,950,0.004998789766688065,55
-0.06770778,0.020801317,0.0885091,1,uniform+pai,950,0.004998789766688065,56
-0.060663167,0.032778163,0.09344133,1,uniform+pai,950,0.004998789766688065,57
-0.077840686,0.0008320026,0.07867269,1,uniform+pai,950,0.004998789766688065,58
-0.024189476,0.067438975,0.09162845,1,uniform+pai,950,0.004998789766688065,59
-0.04388624,0.038304742,0.08219098,1,uniform+pai,950,0.004998789766688065,60
-0.062809944,0.014565399,0.077375345,1,uniform+pai,950,0.004998789766688065,61
-0.05818508,0.02893027,0.08711535,1,uniform+pai,950,0.004998789766688065,62
-0.09438971,-0.026715383,0.067674324,0,uniform+pai,950,0.004998789766688065,63
-0.039296024,0.054545835,0.09384186,1,uniform+pai,950,0.004998789766688065,64
-0.067903474,0.025126014,0.093029484,1,uniform+pai,950,0.004998789766688065,65
-0.023944976,0.07674216,0.10068713,1,uniform+pai,950,0.004998789766688065,66
-0.046913,0.05388416,0.10079716,1,uniform+pai,950,0.004998789766688065,67
-0.06886,0.019198949,0.08805895,1,uniform+pai,950,0.004998789766688065,68
-0.06275104,0.025462486,0.088213526,1,uniform+pai,950,0.004998789766688065,69
-0.05221196,0.025561888,0.07777385,1,uniform+pai,950,0.004998789766688065,70
-0.05463663,0.045497227,0.10013386,1,uniform+pai,950,0.004998789766688065,71
-0.04154496,0.037462212,0.07900717,1,uniform+pai,950,0.004998789766688065,72
-0.06135853,0.02447566,0.08583419,1,uniform+pai,950,0.004998789766688065,73
-0.0532221,0.04317159,0.09639369,1,uniform+pai,950,0.004998789766688065,74
-0.07430923,-0.0063216053,0.06798762,0,uniform+pai,950,0.004998789766688065,75
-0.0669015,0.018102178,0.085003674,1,uniform+pai,950,0.004998789766688065,76
-0.0827628,0.00450404,0.08726684,1,uniform+pai,950,0.004998789766688065,77
-0.0071817227,0.100271985,0.107453704,1,uniform+pai,950,0.004998789766688065,78
-0.027278287,0.067177325,0.094455615,1,uniform+pai,950,0.004998789766688065,79
-0.0676696,0.010288259,0.07795786,1,uniform+pai,950,0.004998789766688065,80
-0.040518783,0.060049698,0.10056848,1,uniform+pai,950,0.004998789766688065,81
-0.05863011,0.027670145,0.086300254,1,uniform+pai,950,0.004998789766688065,82
-0.0071631,0.0969149,0.104078,1,uniform+pai,950,0.004998789766688065,83
-0.07286718,0.012169527,0.0850367,1,uniform+pai,950,0.004998789766688065,84
-0.048439875,0.044790722,0.0932306,1,uniform+pai,950,0.004998789766688065,85
-0.10146423,-0.025287922,0.0761763,0,uniform+pai,950,0.004998789766688065,86
-0.06461458,0.018422257,0.08303684,1,uniform+pai,950,0.004998789766688065,87
-0.0337138,0.061350238,0.09506404,1,uniform+pai,950,0.004998789766688065,88
-0.0026737712,0.10081917,0.103492945,1,uniform+pai,950,0.004998789766688065,89
-0.033142105,0.062184595,0.0953267,1,uniform+pai,950,0.004998789766688065,90
-0.037214626,0.056039494,0.09325412,1,uniform+pai,950,0.004998789766688065,91
-0.042386327,0.041536752,0.08392308,1,uniform+pai,950,0.004998789766688065,92
-0.06096186,0.031350862,0.09231272,1,uniform+pai,950,0.004998789766688065,93
-0.049228508,0.058286097,0.107514605,1,uniform+pai,950,0.004998789766688065,94
-0.025602682,0.07904509,0.10464777,1,uniform+pai,950,0.004998789766688065,95
-0.0515871,0.03440987,0.08599697,1,uniform+pai,950,0.004998789766688065,96
-0.037979774,0.07028189,0.10826167,1,uniform+pai,950,0.004998789766688065,97
-0.042472128,0.049353044,0.09182517,1,uniform+pai,950,0.004998789766688065,98
-0.065233365,0.02167794,0.086911306,1,uniform+pai,950,0.004998789766688065,99
-0.06281513,0.020924935,0.08374006,1,faq,950,0.004998789766688065,0
-0.08977981,-0.005582981,0.08419683,0,faq,950,0.004998789766688065,1
-0.06009019,0.014092712,0.074182905,1,faq,950,0.004998789766688065,2
-0.051730122,0.040236387,0.09196651,1,faq,950,0.004998789766688065,3
-0.048598144,0.03250211,0.081100255,1,faq,950,0.004998789766688065,4
-0.0808385,0.009148531,0.08998703,1,faq,950,0.004998789766688065,5
-0.034744333,0.051853653,0.08659799,1,faq,950,0.004998789766688065,6
-0.051358495,0.037533928,0.08889242,1,faq,950,0.004998789766688065,7
-0.028244965,0.07573127,0.103976235,1,faq,950,0.004998789766688065,8
-0.021526393,0.078251526,0.09977792,1,faq,950,0.004998789766688065,9
-0.05531199,0.03846815,0.09378014,1,faq,950,0.004998789766688065,10
-0.07438996,0.02635006,0.100740016,1,faq,950,0.004998789766688065,11
-0.07150996,0.013271779,0.084781736,1,faq,950,0.004998789766688065,12
-0.08387655,-0.006496083,0.07738046,0,faq,950,0.004998789766688065,13
-0.077486396,0.01270948,0.09019588,1,faq,950,0.004998789766688065,14
-0.08298087,0.005373653,0.08835453,1,faq,950,0.004998789766688065,15
0.052002117,0.1729871,0.12098499,0,faq,950,0.004998789766688065,16
-0.05800237,0.032719526,0.0907219,1,faq,950,0.004998789766688065,17
-0.016708395,0.069197305,0.0859057,1,faq,950,0.004998789766688065,18
-0.02418508,0.07992917,0.10411425,1,faq,950,0.004998789766688065,19
-0.041449226,0.059450768,0.100899994,1,faq,950,0.004998789766688065,20
-0.08952454,-0.006879654,0.08264488,0,faq,950,0.004998789766688065,21
-0.08922013,-0.0030822754,0.08613785,0,faq,950,0.004998789766688065,22
-0.047472466,0.046994906,0.09446737,1,faq,950,0.004998789766688065,23
-0.0765187,0.00562812,0.08214682,1,faq,950,0.004998789766688065,24
-0.033678595,0.06309159,0.09677018,1,faq,950,0.004998789766688065,25
-0.051329535,0.06139971,0.112729244,1,faq,950,0.004998789766688065,26
-0.04829837,0.040835116,0.089133486,1,faq,950,0.004998789766688065,27
-0.059247766,0.028301332,0.0875491,1,faq,950,0.004998789766688065,28
-0.0716825,0.017637275,0.08931977,1,faq,950,0.004998789766688065,29
-0.0036091022,0.09242961,0.096038714,1,faq,950,0.004998789766688065,30
-0.049540143,0.045302566,0.09484271,1,faq,950,0.004998789766688065,31
-0.072423786,0.012064228,0.08448801,1,faq,950,0.004998789766688065,32
-0.06364766,0.022896424,0.08654408,1,faq,950,0.004998789766688065,33
-0.019961558,0.08899847,0.108960025,1,faq,950,0.004998789766688065,34
-0.03282345,0.060203016,0.09302647,1,faq,950,0.004998789766688065,35
-0.013294335,0.079854265,0.093148604,1,faq,950,0.004998789766688065,36
-0.04567903,0.046637546,0.092316575,1,faq,950,0.004998789766688065,37
-0.042843077,0.06052852,0.1033716,1,faq,950,0.004998789766688065,38
-0.040359948,0.051232483,0.09159243,1,faq,950,0.004998789766688065,39
-0.040265657,0.06699066,0.107256316,1,faq,950,0.004998789766688065,40
-0.08317359,0.0005276203,0.08370121,1,faq,950,0.004998789766688065,41
-0.029015178,0.075537026,0.1045522,1,faq,950,0.004998789766688065,42
-0.036360804,0.059657227,0.09601803,1,faq,950,0.004998789766688065,43
-0.02724341,0.07202791,0.09927131,1,faq,950,0.004998789766688065,44
-0.04377759,0.047692914,0.0914705,1,faq,950,0.004998789766688065,45
-0.0761428,0.005701583,0.08184439,1,faq,950,0.004998789766688065,46
-0.021843692,0.07898241,0.10082611,1,faq,950,0.004998789766688065,47
-0.08617123,-0.0016741157,0.08449712,0,faq,950,0.004998789766688065,48
-0.054792844,0.031795703,0.08658855,1,faq,950,0.004998789766688065,49
-0.07794234,0.008462049,0.08640439,1,faq,950,0.004998789766688065,50
-0.044924423,0.0449038,0.08982822,1,faq,950,0.004998789766688065,51
-0.026237706,0.080391996,0.1066297,1,faq,950,0.004998789766688065,52
-0.05656282,0.029729737,0.08629256,1,faq,950,0.004998789766688065,53
-0.036309335,0.0671211,0.103430435,1,faq,950,0.004998789766688065,54
-0.08060022,-0.0035650805,0.07703514,0,faq,950,0.004998789766688065,55
-0.07743109,0.012726612,0.0901577,1,faq,950,0.004998789766688065,56
-0.05653188,0.03329405,0.08982593,1,faq,950,0.004998789766688065,57
-0.02559226,0.069795616,0.095387876,1,faq,950,0.004998789766688065,58
-0.0122771,0.08637631,0.098653406,1,faq,950,0.004998789766688065,59
-0.07262689,0.0077156387,0.08034253,1,faq,950,0.004998789766688065,60
-0.075184315,0.0009140298,0.076098345,1,faq,950,0.004998789766688065,61
-0.04927353,0.032872386,0.082145914,1,faq,950,0.004998789766688065,62
-0.063230686,0.01340743,0.07663812,1,faq,950,0.004998789766688065,63
-0.019108715,0.08025611,0.099364825,1,faq,950,0.004998789766688065,64
-0.040641513,0.054531086,0.0951726,1,faq,950,0.004998789766688065,65
-0.06039997,0.034309413,0.09470938,1,faq,950,0.004998789766688065,66
-0.07656506,0.010643024,0.08720808,1,faq,950,0.004998789766688065,67
-0.06033067,0.026980918,0.08731159,1,faq,950,0.004998789766688065,68
-0.04067823,0.047228757,0.08790699,1,faq,950,0.004998789766688065,69
-0.018910773,0.07569046,0.09460124,1,faq,950,0.004998789766688065,70
0.0063734427,0.11758957,0.11121613,0,faq,950,0.004998789766688065,71
-0.057846777,0.030650109,0.088496886,1,faq,950,0.004998789766688065,72
-0.02198759,0.078190945,0.10017853,1,faq,950,0.004998789766688065,73
-0.06426392,0.02793844,0.09220236,1,faq,950,0.004998789766688065,74
0.0038020909,0.105657525,0.101855434,0,faq,950,0.004998789766688065,75
-0.03586875,0.06097588,0.09684463,1,faq,950,0.004998789766688065,76
-0.011647895,0.093991175,0.10563907,1,faq,950,0.004998789766688065,77
-0.01879761,0.08473827,0.103535876,1,faq,950,0.004998789766688065,78
0.008651979,0.12017121,0.11151923,0,faq,950,0.004998789766688065,79
-0.037565414,0.0702021,0.10776751,1,faq,950,0.004998789766688065,80
-0.060098127,0.03106591,0.09116404,1,faq,950,0.004998789766688065,81
-0.055678807,0.025518931,0.08119774,1,faq,950,0.004998789766688065,82
0.011853099,0.13376923,0.12191613,0,faq,950,0.004998789766688065,83
-0.027569493,0.063957974,0.09152747,1,faq,950,0.004998789766688065,84
-0.019669475,0.07599341,0.095662884,1,faq,950,0.004998789766688065,85
-0.022963284,0.08433343,0.10729671,1,faq,950,0.004998789766688065,86
-0.027378688,0.06540376,0.092782445,1,faq,950,0.004998789766688065,87
-0.018343117,0.08834948,0.1066926,1,faq,950,0.004998789766688065,88
-0.053164676,0.04025565,0.09342033,1,faq,950,0.004998789766688065,89
-0.044635274,0.05296941,0.097604685,1,faq,950,0.004998789766688065,90
-0.07911542,0.011102784,0.0902182,1,faq,950,0.004998789766688065,91
-0.06896689,0.015789008,0.0847559,1,faq,950,0.004998789766688065,92
-0.06226875,0.027187953,0.0894567,1,faq,950,0.004998789766688065,93
-0.08323248,-0.01095419,0.07227829,0,faq,950,0.004998789766688065,94
-0.07310067,0.010850364,0.08395103,1,faq,950,0.004998789766688065,95
-0.036348935,0.066658735,0.103007674,1,faq,950,0.004998789766688065,96
-0.078419685,0.01871962,0.09713931,1,faq,950,0.004998789766688065,97
-0.035151817,0.075946175,0.11109799,1,faq,950,0.004998789766688065,98
-0.08520616,-0.012478463,0.072727695,0,faq,950,0.004998789766688065,99
-0.02800737,0.036230486,0.064237855,1,classical,2755,0.014496490323395388,0
-0.007076107,0.062005922,0.06908203,1,classical,2755,0.014496490323395388,1
-0.007696055,0.059266783,0.06696284,1,classical,2755,0.014496490323395388,2
-0.008811494,0.057168953,0.06598045,1,classical,2755,0.014496490323395388,3
-0.04528583,0.014479632,0.059765458,1,classical,2755,0.014496490323395388,4
-0.035040494,0.025080021,0.060120516,1,classical,2755,0.014496490323395388,5
-0.03694545,0.024399392,0.061344843,1,classical,2755,0.014496490323395388,6
-0.04064312,0.018640377,0.059283495,1,classical,2755,0.014496490323395388,7
-0.017040674,0.04496448,0.062005155,1,classical,2755,0.014496490323395388,8
-0.015511193,0.046585158,0.06209635,1,classical,2755,0.014496490323395388,9
-0.057412684,2.9260293e-05,0.057441942,1,classical,2755,0.014496490323395388,10
-0.029527903,0.03604149,0.06556939,1,classical,2755,0.014496490323395388,11
-0.018294804,0.046439268,0.06473407,1,classical,2755,0.014496490323395388,12
-0.036095645,0.024471404,0.06056705,1,classical,2755,0.014496490323395388,13
-0.047831595,0.011421859,0.059253454,1,classical,2755,0.014496490323395388,14
-0.014888771,0.048043482,0.06293225,1,classical,2755,0.014496490323395388,15
-0.05969595,-0.0038446207,0.055851333,0,classical,2755,0.014496490323395388,16
-0.033814617,0.028208867,0.062023483,1,classical,2755,0.014496490323395388,17
-0.024349049,0.037667584,0.062016632,1,classical,2755,0.014496490323395388,18
-0.022251936,0.040954493,0.06320643,1,classical,2755,0.014496490323395388,19
-0.044808142,0.013194824,0.058002964,1,classical,2755,0.014496490323395388,20
-0.021313468,0.041770667,0.06308413,1,classical,2755,0.014496490323395388,21
-0.046671145,0.013508612,0.060179755,1,classical,2755,0.014496490323395388,22
-0.050973028,0.0093347635,0.060307793,1,classical,2755,0.014496490323395388,23
-0.042557206,0.018338095,0.0608953,1,classical,2755,0.014496490323395388,24
-0.025651166,0.033699356,0.05935052,1,classical,2755,0.014496490323395388,25
-0.05807761,0.0014453586,0.05952297,1,classical,2755,0.014496490323395388,26
-0.021800853,0.036868412,0.058669265,1,classical,2755,0.014496490323395388,27
-0.011813678,0.051412836,0.06322651,1,classical,2755,0.014496490323395388,28
-0.040279947,0.02078255,0.0610625,1,classical,2755,0.014496490323395388,29
-0.027646534,0.035410605,0.06305714,1,classical,2755,0.014496490323395388,30
-0.058472753,-0.0027767103,0.05569604,0,classical,2755,0.014496490323395388,31
-0.022447463,0.03893746,0.061384924,1,classical,2755,0.014496490323395388,32
-0.052639604,0.0053064767,0.05794608,1,classical,2755,0.014496490323395388,33
-0.024178376,0.03595642,0.0601348,1,classical,2755,0.014496490323395388,34
-0.022534259,0.046631247,0.069165505,1,classical,2755,0.014496490323395388,35
-0.042103864,0.022333466,0.06443733,1,classical,2755,0.014496490323395388,36
-0.011431631,0.051544715,0.062976345,1,classical,2755,0.014496490323395388,37
-0.0010753758,0.06466444,0.06573981,1,classical,2755,0.014496490323395388,38
-0.051412493,0.007320972,0.058733463,1,classical,2755,0.014496490323395388,39
-0.05503642,0.0009980202,0.05603444,1,classical,2755,0.014496490323395388,40
-0.05640976,0.0017326158,0.05814238,1,classical,2755,0.014496490323395388,41
-0.027473459,0.034705482,0.06217894,1,classical,2755,0.014496490323395388,42
-0.05099912,0.010941768,0.061940886,1,classical,2755,0.014496490323395388,43
-0.0070282277,0.06024447,0.0672727,1,classical,2755,0.014496490323395388,44
-0.024908375,0.0338319,0.058740277,1,classical,2755,0.014496490323395388,45
-0.040622704,0.019206503,0.059829205,1,classical,2755,0.014496490323395388,46
-0.04325426,0.016315117,0.059569377,1,classical,2755,0.014496490323395388,47
-0.045893863,0.017837778,0.06373164,1,classical,2755,0.014496490323395388,48
-0.028346337,0.03295755,0.061303888,1,classical,2755,0.014496490323395388,49
-0.042710062,0.020289857,0.06299992,1,classical,2755,0.014496490323395388,50
-0.015784532,0.047051124,0.062835656,1,classical,2755,0.014496490323395388,51
-0.038626924,0.024684535,0.06331146,1,classical,2755,0.014496490323395388,52
0.0081598535,0.078151084,0.06999123,0,classical,2755,0.014496490323395388,53
-0.0559222,0.0021119565,0.058034156,1,classical,2755,0.014496490323395388,54
-0.043996207,0.011434238,0.055430446,1,classical,2755,0.014496490323395388,55
-0.055692896,0.0041605346,0.05985343,1,classical,2755,0.014496490323395388,56
-0.027303763,0.035391904,0.06269567,1,classical,2755,0.014496490323395388,57
-0.016569968,0.04652222,0.06309219,1,classical,2755,0.014496490323395388,58
-0.042582527,0.018078838,0.060661364,1,classical,2755,0.014496490323395388,59
-0.017035054,0.046157382,0.063192435,1,classical,2755,0.014496490323395388,60
-0.0386032,0.02204323,0.06064643,1,classical,2755,0.014496490323395388,61
