seed,T1,T2,T3,Bhat_minus_Bn,sigma_bar_sq,T1_over_sigma,T2_over_sigma,T3_over_sigma
0,0.0025483532808721066,-0.0016143710818141699,3.543526690918952e-05,0.0017785417088057322,0.07761830913947784,0.0328318577037383,-0.020798843722725162,0.00045653232210345345
1,0.0022595792543143034,-0.0014719644095748663,3.543526690918952e-05,0.0015987497695917736,0.07769235272988864,0.029083676512798303,-0.01894606557600867,0.0004560972304750065
2,0.0023697679862380028,-0.001517250551842153,3.543526690918952e-05,0.0016812903281210267,0.0774663847802554,0.030590920086953743,-0.019585921766532073,0.0004574276572955712
3,0.0026396887842565775,-0.001542269135825336,3.543526690918952e-05,0.0019291689326690073,0.07727129915998412,0.034161309735343134,-0.019959145925994973,0.0004585825176282283
4,0.0023089656606316566,-0.0015679373173043132,3.543526690918952e-05,0.0015821012142105029,0.07766095571042296,0.029731357791181134,-0.020189518696508632,0.00045628162292153863
5,0.0024117548018693924,-0.0015287965070456266,3.543526690918952e-05,0.001712236780288143,0.07753467473369781,0.031105499702589263,-0.01971758458130459,0.0004570247702836985
6,0.0024009468033909798,-0.0016317983390763402,3.543526690918952e-05,0.001629534287709517,0.07803598432204575,0.030767175223708868,-0.02091084457065463,0.00045408880553043517
7,0.002218367997556925,-0.0015928137581795454,3.543526690918952e-05,0.0014743716394915807,0.0775110283923667,0.02862003051136643,-0.02054951135619826,0.0004571641951363813
8,0.002466235775500536,-0.0015922331949695945,3.543526690918952e-05,0.0017321202842263336,0.07798257984167035,0.031625470464144496,-0.020417806107496553,0.0004543997772468477
9,0.0020028387662023306,-0.001550573273561895,3.543526690918952e-05,0.0012905974812054358,0.07712136009974291,0.025969961676142784,-0.020105626658509408,0.0004594740920460977
10,0.002278434345498681,-0.0015778889646753669,3.543526690918952e-05,0.0015666866612742388,0.07744752592407167,0.029419072053152764,-0.020373652300039957,0.0004575390431959014
11,0.0024583456106483936,-0.0016425272915512323,3.543526690918952e-05,0.0016899005214256937,0.07775922361232523,0.03161484254144139,-0.021123247059926707,0.00045570499888032386
12,0.0027108469512313604,-0.0015729329315945506,3.543526690918952e-05,0.0019857624950341385,0.07774232927118638,0.034869638929587374,-0.020232644768176843,0.0004558040290455111
13,0.0024702553637325764,-0.0015654166927561164,3.543526690918952e-05,0.0017474070130734823,0.07731437567985534,0.03195078977241504,-0.020247420728561786,0.00045832701354170494
14,0.0022303303703665733,-0.0015446856850758195,3.543526690918952e-05,0.0015233628158680002,0.07770702672580694,0.02870178495229786,-0.01987832696940418,0.00045601110224207395
15,0.0023163598962128162,-0.001545002800412476,3.543526690918952e-05,0.001613900059357376,0.0773346083586272,0.02995243585473477,-0.01997815510033705,0.0004582071036664981
16,0.0023791687563061714,-0.0016194416675716639,3.543526690918952e-05,0.0016181730836351805,0.07720585677879975,0.03081591028932764,-0.020975632356642047,0.0004589712281895151
17,0.002386033535003662,-0.001540828961879015,3.543526690918952e-05,0.0016805190765687358,0.07743103220343017,0.0308149519269609,-0.01989937261627718,0.0004576365043939031
18,0.0023587855976074934,-0.0015761165414005518,3.543526690918952e-05,0.001617249910297944,0.07740201317085753,0.030474473479141947,-0.020362733174929513,0.000457808078337311
19,0.00226811645552516,-0.0015479456633329391,3.543526690918952e-05,0.0015512854965150924,0.07715637783268885,0.029396357361973345,-0.020062445993636588,0.0004592655578781805
20,0.0021872345823794603,-0.0015700095100328326,3.543526690918952e-05,0.001468412339150889,0.07700926942199049,0.028402224807431837,-0.020387279632917883,0.0004601428785801564
21,0.0020163997542113066,-0.0015129386447370052,3.543526690918952e-05,0.001334274065285082,0.07702377555464177,0.026178926437861304,-0.0196424887489929,0.000460056218408188
22,0.0024497017730027437,-0.0015365573344752192,3.543526690918952e-05,0.0017449638047885466,0.077899569774869,0.0314469230071799,-0.01972485007190533,0.00045488398731338323
23,0.002167496597394347,-0.001595639972947538,3.543526690918952e-05,0.0014280041152492104,0.07766874170189118,0.027906935916557664,-0.020544171799151023,0.0004562358824505933
24,0.002215043641626835,-0.0015942087629809976,3.543526690918952e-05,0.0014822849709055048,0.07753599179582632,0.02856794103388342,-0.020560886964327348,0.0004570170070500983
25,0.002207643585279584,-0.001558894757181406,3.543526690918952e-05,0.0014853771948553302,0.07791165160534348,0.02833521738779537,-0.020008493274894085,0.00045481344804092477
26,0.0021999047603458166,-0.0015356107614934444,3.543526690918952e-05,0.0014922660715842315,0.07712364849894418,0.02852438652945644,-0.019911023290274797,0.0004594604586124401
27,0.002262330614030361,-0.0015890805516391993,3.543526690918952e-05,0.001511823496331964,0.0774243728675823,0.02921987650968242,-0.020524293485166215,0.0004576758660970223
28,0.002410614863038063,-0.0015912880189716816,3.543526690918952e-05,0.0016598381274409262,0.07721543205545955,0.03121934047207885,-0.02060841954272493,0.0004589143124102231
29,0.0024452905636280775,-0.0015685860998928547,3.543526690918952e-05,0.0017299464609555337,0.07775765049469636,0.03144758809031742,-0.02017275586277962,0.00045571421826340374
30,0.002376228803768754,-0.0015239681815728545,3.543526690918952e-05,0.0016668114053976862,0.07741314181584857,0.0306954187368,-0.01968616885745434,0.00045774226543451
31,0.0021024015732109547,-0.0015398133546113968,3.543526690918952e-05,0.0013846211308988022,0.07746690897450309,0.027139350221175397,-0.01987704653503343,0.0004574245620262509
32,0.0025299780536442995,-0.0016114371828734875,3.543526690918952e-05,0.0017711323391772509,0.07777173356513357,0.03253081727341787,-0.020720088250622753,0.0004556316965663701
33,0.0022899277973920107,-0.0015817193780094385,3.543526690918952e-05,0.0015816282185344846,0.07744234486414467,0.029569453267578334,-0.02042447682574969,0.0004575696535448765
34,0.002084085950627923,-0.0014790372224524617,3.543526690918952e-05,0.0014211395696590592,0.07730260798397195,0.02696009882435067,-0.01913308310062615,0.0004583967841878857
35,0.002291639568284154,-0.0015762243419885635,3.543526690918952e-05,0.001563767197956345,0.07744495512088784,0.029590559704076466,-0.020352834339282054,0.0004575542313101839
36,0.002397724660113454,-0.0015390205662697554,3.543526690918952e-05,0.0016864769799612889,0.07765817035561697,0.03087536892942042,-0.019817883414226474,0.0004562979883111103
37,0.002421353245154023,-0.0015435670502483845,3.543526690918952e-05,0.0016966155904009745,0.07735074573598791,0.03130355398794137,-0.01995542558202164,0.0004581115097472557
38,0.0024646136444061995,-0.0015398436225950718,3.543526690918952e-05,0.0017562596998830144,0.07791714776229766,0.03163120975532898,-0.01976257687579482,0.00045478136619287086
