seed,T1,T2,T3,Bhat_minus_Bn,sigma_bar_sq,T1_over_sigma,T2_over_sigma,T3_over_sigma
0,0.0008880192181095481,-0.0005884660640731454,1.1805208487203345e-05,0.0006244103983072537,0.051251371938038484,0.01732674042722484,-0.0114819572983253,0.00023033936538275544
1,0.0007924940437078476,-0.0005389182479120791,1.1805208487203345e-05,0.0005676000705765072,0.05128249872102732,0.015453499019596367,-0.010508814144251262,0.00023019955699551094
2,0.0008270961116068065,-0.0005540472338907421,1.1805208487203345e-05,0.0005946695432318403,0.051183196801577686,0.01615952428319819,-0.01082478759657435,0.00023064617344963214
3,0.0009180932538583875,-0.0005636857822537422,1.1805208487203345e-05,0.0006770687736750436,0.05111685750029424,0.01796067479017275,-0.011027395067282795,0.00023094550534792543
4,0.0008034813217818737,-0.0005683163180947304,1.1805208487203345e-05,0.0005595420929664374,0.05123848003222722,0.01568120914743201,-0.011091592056151534,0.00023039732013475575
5,0.0008424621191807091,-0.0005603904137387872,1.1805208487203345e-05,0.000603819671111238,0.05118087401413851,0.016460487152837256,-0.010949215396047781,0.00023065664107147142
6,0.0008390946895815432,-0.0005955221713520586,1.1805208487203345e-05,0.0005765394283857681,0.051351635121965326,0.016340174710865747,-0.011596946619861924,0.0002298896317354799
7,0.0007770307129248977,-0.000581389176659286,1.1805208487203345e-05,0.0005234564281823696,0.051178362559051366,0.015182797457193609,-0.011360058188427953,0.00023066795999153133
8,0.0008617452112957835,-0.000582096166908741,1.1805208487203345e-05,0.0006103821773635412,0.05139465844974727,0.01676721350601798,-0.011326005162149363,0.00022969718728155876
9,0.000704763806425035,-0.0005667974473908544,1.1805208487203345e-05,0.00046293975669158406,0.05105207319782276,0.013804802866558049,-0.011102339471984985,0.00023123857167287002
10,0.0007975120679475367,-0.0005756653845310211,1.1805208487203345e-05,0.0005553109780318678,0.05118122443047848,0.015582121702282242,-0.011247589148887413,0.00023065506186236
11,0.0008603249443694949,-0.000602938118390739,1.1805208487203345e-05,0.0005963749111613196,0.05130524830982704,0.016768751204049973,-0.011751977395171321,0.00023009748273535144
12,0.0009426228934898973,-0.000577111029997468,1.1805208487203345e-05,0.0006965107144391585,0.051312325488805544,0.018370301570049534,-0.011247025436868426,0.000230065746869703
13,0.0008599889115430415,-0.0005727713578380644,1.1805208487203345e-05,0.0006145007186429648,0.05112341710747829,0.01682181982740045,-0.011203698622764399,0.0002309158729038965
