seed,T1,T2,T3,Bhat_minus_Bn,sigma_bar_sq,T1_over_sigma,T2_over_sigma,T3_over_sigma
0,0.00504871504381299,-0.0026291420217603445,4.967054337612353e-05,0.003962537256389433,0.13341783635256418,0.03784137999713528,-0.019706075991314145,0.000372293126121955
1,0.004838373512029648,-0.002634763717651367,4.967054337612353e-05,0.003758949675782183,0.13359522816255517,0.03621666416215437,-0.019721989728895523,0.0003717987839781651
2,0.004858717322349548,-0.002702155616134405,4.967054337612353e-05,0.003676443110791905,0.13347047844170554,0.03640293628280982,-0.020245342997812034,0.0003721462899963875
3,0.005106250289827585,-0.0027229441329836845,4.967054337612353e-05,0.0039336555462861685,0.13409966591377373,0.03807802394609179,-0.020305375963684664,0.00037040020225003216
4,0.005213603843003511,-0.0028760796412825584,4.967054337612353e-05,0.003913617209489883,0.13335922832986064,0.03909443619535497,-0.021566408844003276,0.0003724567395760923
5,0.005018496420234442,-0.0027735636103898287,4.967054337612353e-05,0.003816142427746829,0.13468100890825566,0.03726209404663005,-0.02059357613128049,0.0003688013906248577
6,0.0046158418990671635,-0.002563788555562496,4.967054337612353e-05,0.0035802926696054966,0.13302331921879776,0.034699494240366925,-0.01927322645847949,0.0003733972634859986
7,0.0049684010446071625,-0.002792270388454199,4.967054337612353e-05,0.003715118143139528,0.13317002503385975,0.03730870399208755,-0.020967709420676595,0.00037298591303481637
8,0.004929109010845423,-0.0026832683943212032,4.967054337612353e-05,0.003769080603099049,0.1333992643875828,0.03695004641498038,-0.020114566648022462,0.0003723449571041789
9,0.004920394159853458,-0.0027855089865624905,4.967054337612353e-05,0.0036629524375480175,0.13410934886350062,0.03668941950394183,-0.020770431071122725,0.0003703734586518594
10,0.005222344771027565,-0.0027869557961821556,4.967054337612353e-05,0.003996595722744099,0.13382324279263075,0.03902419835334572,-0.02082564835542623,0.000371165294903904
11,0.005070433486253023,-0.0026032959576696157,4.967054337612353e-05,0.0039714975113009695,0.1330923444517668,0.0380971084936487,-0.019560072883178195,0.00037320360972470764
12,0.00493290601298213,-0.0026390808634459972,4.967054337612353e-05,0.0038386552886308066,0.13368527367567376,0.03689939719874885,-0.019740999071060895,0.00037154835390939477
13,0.004780596122145653,-0.0026710331439971924,4.967054337612353e-05,0.0036164196038306878,0.13325049064539093,0.03587676187150318,-0.02004520306874819,0.00037276067904551174
14,0.004910710733383894,-0.002671519061550498,4.967054337612353e-05,0.003747828054936288,0.13364942273415847,0.03674322442193984,-0.01998900561556787,0.0003716480203204694
15,0.005065493751317263,-0.0025700717233121395,4.967054337612353e-05,0.003975664714424194,0.13341453302482134,0.03796808066160861,-0.019263806311370785,0.00037230234405484513
16,0.0048788320273160934,-0.0027327334973961115,4.967054337612353e-05,0.0037148953238883373,0.13442629261334937,0.036293733409349375,-0.02032886159596976,0.0003695002101931876
17,0.004856796003878117,-0.002564131747931242,4.967054337612353e-05,0.0037649010607712537,0.13332124553580874,0.03642927265162423,-0.019232731719735864,0.00037256285130326454
18,0.004927808418869972,-0.0027567108627408743,4.967054337612353e-05,0.0037140312896518993,0.13363617600858013,0.03687480864877173,-0.02062847759549689,0.00037168486004070055
