seed,T1,T2,T3,Bhat_minus_Bn,sigma_bar_sq,T1_over_sigma,T2_over_sigma,T3_over_sigma
0,0.0036420817486941814,-0.0029581536073237658,7.09886517142877e-05,0.0023457521918675353,0.09291571926703909,0.03919769203127907,-0.03183695536835973,0.0007640112165549388
1,0.0033393483608961105,-0.00274869822897017,7.09886517142877e-05,0.002198655845175511,0.09296012643899303,0.035922373267076244,-0.029568572400491076,0.000763646247414212
2,0.0034168302081525326,-0.0028675480280071497,7.09886517142877e-05,0.0022130682944630255,0.09292385726391027,0.03677021497771552,-0.030859115327758212,0.0007639443067099007
3,0.003478871425613761,-0.0029036649502813816,7.09886517142877e-05,0.0022366421643185714,0.0925636486003835,0.03758355983386925,-0.031369387380321474,0.0007669171730768787
4,0.0034465943463146687,-0.0030317490454763174,7.09886517142877e-05,0.002124321867520375,0.09335748985506749,0.03691824139300791,-0.03247462041002758,0.0007603958913686924
5,0.003382244613021612,-0.0028558485209941864,7.09886517142877e-05,0.0021522550260784108,0.0928686749196883,0.036419649746769145,-0.03075147269479068,0.0007643982405873436
6,0.0035963677801191807,-0.0029552478808909655,7.09886517142877e-05,0.0023242516787627824,0.0933225600226433,0.038536960186760595,-0.031667025424226676,0.0007606805010177966
7,0.0035611025523394346,-0.0030717153567820787,7.09886517142877e-05,0.0022220010744620194,0.09314956367365085,0.03822994345755332,-0.0329761647359275,0.000762093228509327
8,0.003461661282926798,-0.0029867440462112427,7.09886517142877e-05,0.002170286129134753,0.09340225454419851,0.037061860014189686,-0.031977215761937496,0.0007600314581346154
9,0.003371108788996935,-0.0029896104242652655,7.09886517142877e-05,0.002068939606619858,0.09263865088141757,0.03638987352387218,-0.03227173966611546,0.0007662962601339799
10,0.003376737469807267,-0.0029707911890000105,7.09886517142877e-05,0.0021002706949662395,0.09295881648712868,0.03632509101785756,-0.031958143415168734,0.0007636570085218003
11,0.0034078233875334263,-0.0030175605788826942,7.09886517142877e-05,0.0021071960094749083,0.09343867068537899,0.03647123147768275,-0.03229455809622164,0.0007597352487313991
12,0.0035795641597360373,-0.0029182799626141787,7.09886517142877e-05,0.0023134532265546336,0.09321056254208088,0.038402988482340784,-0.031308468515000014,0.0007615944993598675
13,0.0034781007561832666,-0.0029941503889858723,7.09886517142877e-05,0.0021713678603600935,0.09268741967437867,0.03752505753641892,-0.032303740890669515,0.0007658930625502233
14,0.003359636291861534,-0.0028012327384203672,7.09886517142877e-05,0.0021781204151549898,0.09300293467250109,0.036123981503294475,-0.030119831683640727,0.0007632947493997463
15,0.0034391137305647135,-0.0028664476703852415,7.09886517142877e-05,0.002233190217202056,0.09312877266085706,0.03692858428499624,-0.03077939919624902,0.0007622633659395892
