seed,T1,T2,T3,Bhat_minus_Bn,sigma_bar_sq,T1_over_sigma,T2_over_sigma,T3_over_sigma
0,0.0007006493979133666,-0.0003944651107303798,5.511262770596659e-06,0.0005415713504683861,0.06174245680127534,0.011347935184511384,-0.0063888794059492595,8.926212295593038e-05
1,0.0006766754668205976,-0.0003984509385190904,5.511262770596659e-06,0.0005160585252096917,0.061716699609821526,0.010964219912902022,-0.006456128422908755,8.929937610791493e-05
2,0.0006593273137696087,-0.00039648672100156546,5.511262770596659e-06,0.0004963049988267853,0.06173549137742378,0.010679874721313385,-0.006422346565245899,8.927219412417421e-05
3,0.0006906133494339883,-0.0004023377550765872,5.511262770596659e-06,0.000521667590086757,0.061739185362757534,0.011185980919187538,-0.0065167324886551935,8.92668527810083e-05
4,0.0007003034697845578,-0.00041741784662008286,5.511262770596659e-06,0.0005226453040976494,0.06172970593666062,0.011344675293012451,-0.0067620255156955605,8.92805609061484e-05
5,0.0006752536282874644,-0.00040242800605483353,5.511262770596659e-06,0.0005091361791521765,0.06178051809968353,0.010929879662030923,-0.006513833461310758,8.920713098754168e-05
6,0.0006397122051566839,-0.00038486553239636123,5.511262770596659e-06,0.00048783825799462457,0.06171567380684385,0.010365473885270036,-0.006236106788704983,8.930086039157037e-05
7,0.0006939189624972641,-0.00041316813440062106,5.511262770596659e-06,0.0005140774857273352,0.06172862858184444,0.01124144466577958,-0.006693298456368778,8.92821191270986e-05
8,0.0006912645185366273,-0.0004052541044075042,5.511262770596659e-06,0.0005212956431128646,0.0617073695339025,0.011202300855764746,-0.006567353420969509,8.931287806019229e-05
9,0.0006890423246659338,-0.0004231467901263386,5.511262770596659e-06,0.0005018519560540072,0.06172119026976947,0.011163788670540612,-0.0068557781902270345,8.929287893684755e-05
10,0.0007155047496780753,-0.000426433834945783,5.511262770596659e-06,0.0005284256740767399,0.06172867218964954,0.011591124906750365,-0.006908197111961952,8.928205605434632e-05
11,0.0006880186265334487,-0.00038774069980718195,5.511262770596659e-06,0.0005321624313659006,0.06168118870773013,0.011154432022922793,-0.006286206669012992,8.935078726694458e-05
12,0.0006833576480858028,-0.0004024173831567168,5.511262770596659e-06,0.000518603480562013,0.06166580918227061,0.011081629466110587,-0.006525778036371164,8.937307145855453e-05
13,0.0006611259886994958,-0.00039211061084643006,5.511262770596659e-06,0.0005008760464558168,0.061684503143554927,0.010717861942745878,-0.0063567118297750205,8.934598626450151e-05
14,0.0006795121589675546,-0.00040568981785327196,5.511262770596659e-06,0.0005083839033616121,0.06166317380560039,0.01101974026036655,-0.006579126451263303,8.937689110799732e-05
15,0.0006917669088579714,-0.00038187947939150035,5.511262770596659e-06,0.0005375980956181794,0.06171415401761703,0.01120920994332189,-0.00618787513934791,8.930305953839056e-05
16,0.0006815620581619442,-0.0004010956035926938,5.511262770596659e-06,0.0005163187716832553,0.06188734542781412,0.011012947048390101,-0.006481060074882915,8.905314539666334e-05
17,0.0006623860681429505,-0.00039036499219946563,5.511262770596659e-06,0.0005041573287138234,0.06168742792329033,0.010737780621468643,-0.006328112637228011,8.934175011235733e-05
18,0.0006674340693280101,-0.0004063321102876216,5.511262770596659e-06,0.0004946944510555724,0.061686797911690315,0.010819723051332579,-0.006587019006389652,8.934266256592668e-05
19,0.0006739401142112911,-0.00039993986138142645,5.511262770596659e-06,0.0005052328898820402,0.06155820196792653,0.010948014930040223,-0.0064969386466129375,8.952930063597657e-05
20,0.0006739497184753418,-0.00039379840018227696,5.511262770596659e-06,0.0005161550335314547,0.061713152350328405,0.010920682104351381,-0.006381109782673116,8.930450901796027e-05
21,0.0007270050118677318,-0.0003886682097800076,5.511262770596659e-06,0.0005678068820828392,0.0617500109123818,0.011773358435503634,-0.00629422090842212,8.925120318467131e-05
22,0.0006975273136049509,-0.0004101007361896336,5.511262770596659e-06,0.0005231238293223405,0.06181502273051518,0.011284106723471516,-0.006634321530180173,8.915733631002948e-05
23,0.0006671069422736764,-0.0003796677046921104,5.511262770596659e-06,0.0005172896173251101,0.06180172211104915,0.010794309923516005,-0.006143319178224516,8.917652425111523e-05
24,0.0006605006637983024,-0.00039956733235158026,5.511262770596659e-06,0.0004968586118628859,0.06169014741093922,0.010706744780466824,-0.006477004013135603,8.933781165871186e-05
25,0.0007254501106217504,-0.0003936033172067255,5.511262770596659e-06,0.0005570960904442005,0.061591633140015464,0.011778387317196055,-0.006390532238558315,8.948070524559686e-05
