seed,T1,T2,T3,Bhat_minus_Bn,sigma_bar_sq,T1_over_sigma,T2_over_sigma,T3_over_sigma
0,0.000540147302672267,-0.0003632295411080122,7.079984698066255e-06,0.000381941643708241,0.04089943573084071,0.013206717721657034,-0.00888104040110545,0.00017310714858414313
1,0.0004831027763430029,-0.000333322212100029,7.079984698066255e-06,0.00034817826093732176,0.04091861002821932,0.01180643174364509,-0.008145980810935536,0.0001730260312650791
2,0.0005037634400650859,-0.000343161664204672,7.079984698066255e-06,0.0003643173535229122,0.040841783329070985,0.01233451135094068,-0.00840222037905997,0.0001733515072302623
3,0.0005586472689174116,-0.00034932640846818686,7.079984698066255e-06,0.00041376676962815806,0.040808211498885874,0.013689579827154725,-0.008560198931475445,0.00017349411890446484
4,0.0004889159463346004,-0.00035097773070447147,7.079984698066255e-06,0.00034285604341666154,0.040885878302769976,0.011958063924029165,-0.008584326551710474,0.00017316454952091842
5,0.0005129823694005609,-0.00034656497882679105,7.079984698066255e-06,0.0003695165491114559,0.04084736496195926,0.012558518031170338,-0.008484390098346454,0.00017332781942384223
6,0.000511143880430609,-0.00036814279155805707,7.079984698066255e-06,0.0003532831018211736,0.0409415524224794,0.012484721516079102,-0.008991910901647304,0.00017292907276713116
7,0.00047387677477672696,-0.0003597169416025281,7.079984698066255e-06,0.00032127133306242435,0.04084341016566838,0.011602282298529816,-0.008807221046025542,0.00017334460245480325
8,0.0005247753579169512,-0.0003601754433475435,7.079984698066255e-06,0.0003736000784182467,0.040984516094414884,0.012804234572589336,-0.008788085786295911,0.00017274779289223012
9,0.00043032062239944935,-0.00035076015046797693,7.079984698066255e-06,0.00028496072480832383,0.04075848784856725,0.010557816178025262,-0.008605818541923825,0.0001737057744725712
10,0.0004863002395723015,-0.000356613309122622,7.079984698066255e-06,0.0003404996517430128,0.04085160859653359,0.011904065868622022,-0.00872948021813961,0.00017330981425948104
11,0.0005244034109637141,-0.00037352440995164216,7.079984698066255e-06,0.0003652937287531682,0.04092725543451898,0.012813060768336309,-0.009126544303691647,0.00017298948153007189
12,0.0005730386474169791,-0.0003568970423657447,7.079984698066255e-06,0.00042532521034217407,0.04093360485314268,0.0139992226307179,-0.008718925285133882,0.00017296264825604992
13,0.000523364229593426,-0.00035499362275004387,7.079984698066255e-06,0.0003756460777112683,0.04081397310543032,0.012823162994729178,-0.008697845265713957,0.00017346962717345102
14,0.0004771980457007885,-0.0003524137136992067,7.079984698066255e-06,0.00033188846862075214,0.040919438331868264,0.011661891393292764,-0.008612379056648613,0.00017302252881981343
15,0.0004939956706948578,-0.0003520226455293596,7.079984698066255e-06,0.00034911150430437076,0.040816718208367075,0.01210277779249761,-0.008624472054129965,0.00017345796058182157
16,0.0005063304561190307,-0.00036353201721794903,7.079984698066255e-06,0.0003514932453628825,0.040761066283831505,0.012421913906601465,-0.008918609113082733,0.00017369478631314996
17,0.0005076544475741684,-0.00034808384953066707,7.079984698066255e-06,0.0003642124633115502,0.04086330793693789,0.012423234270647003,-0.008518249429729131,0.00017326019491599673
18,0.0005030707106925547,-0.00035587477032095194,7.079984698066255e-06,0.0003515967677174749,0.04084440818882892,0.012316758474423095,-0.008712937366498185,0.00017334036682168538
19,0.0004832149716094136,-0.0003502262698020786,7.079984698066255e-06,0.0003365827418746873,0.04079213543837842,0.011845787586662871,-0.008585632157726552,0.00017356249242605725
20,0.00046814020606689155,-0.0003580507473088801,7.079984698066255e-06,0.00031923496713514785,0.0407588367631997,0.011485612525860051,-0.008784616435181403,0.00017370428747021127
21,0.0004337719001341611,-0.00034493597922846675,7.079984698066255e-06,0.0002931526963897851,0.04072880605687964,0.010650248365453651,-0.008469091353838065,0.00017383236543145244
22,0.0005200386513024569,-0.00034973566653206944,7.079984698066255e-06,0.00037582861694797733,0.0409807117167956,0.012689839427296316,-0.008534153065690492,0.00017276382965219667
23,0.00046397928963415325,-0.00036272802390158176,7.079984698066255e-06,0.00031161389629099875,0.04090790751051331,0.011342044066050331,-0.008866941527340669,0.00017307129914300072
24,0.00047244358574971557,-0.0003591458371374756,7.079984698066255e-06,0.00032248691273475776,0.04088922499004051,0.011554231851173257,-0.008783385775224492,0.00017315037640822843
25,0.0004733258974738419,-0.0003552071575541049,7.079984698066255e-06,0.0003245020037673049,0.04096316164266844,0.011554916136668798,-0.008671380413764515,0.00017283784781620798
26,0.00047105250996537507,-0.0003477274440228939,7.079984698066255e-06,0.00032592308562699127,0.04079360975623679,0.011547213222368916,-0.008524066541322225,0.0001735562197210023
27,0.0004819704045075923,-0.00035745263448916376,7.079984698066255e-06,0.0003286916165921338,0.040853805277795294,0.011797442153315178,-0.00874955544675896,0.0001733004955089053
28,0.0005121302092447877,-0.00035767233930528164,7.079984698066255e-06,0.00035877432528146167,0.040815528748613536,0.012547435374390055,-0.008763143594395588,0.00017346301555156885
29,0.0005190320662222803,-0.00035477912751957774,7.079984698066255e-06,0.0003730842712322233,0.040944472938156555,0.012676486689821062,-0.008664884465735927,0.00017291673796265546
30,0.0005052114138379693,-0.0003442814340814948,7.079984698066255e-06,0.00036066648174641613,0.040836960101629266,0.012371425605154506,-0.008430633260279308,0.0001733719816667692
31,0.000452838750788942,-0.0003519097517710179,7.079984698066255e-06,0.00030418907263309253,0.04087124365860823,0.011079642072344081,-0.008610204150147,0.00017322655403403857
32,0.0005386712728068233,-0.0003660992078948766,7.079984698066255e-06,0.00038229769993756643,0.040925048893219004,0.01316238556519055,-0.008945602211743153,0.00017299880854239758
33,0.0004896368482150137,-0.0003577223978936672,7.079984698066255e-06,0.00034518205059291503,0.04085322646492362,0.011985267519455618,-0.008756282645161598,0.00017330295084881718
34,0.00044628934119828045,-0.00033536323462612927,7.079984698066255e-06,0.0003110638630698264,0.04082277511321308,0.010932361652547974,-0.008215101342230467,0.00017343222449800285
35,0.0004893536097370088,-0.0003573070571292192,7.079984698066255e-06,0.0003396483938281626,0.04083861864865743,0.011982619048577841,-0.0087492444395145,0.00017336494064544
36,0.0005097065586596727,-0.0003502845938783139,7.079984698066255e-06,0.00036282313376560544,0.04088909107779793,0.012465587892131811,-0.008566700424126385,0.00017315094347769848
37,0.0005147266201674938,-0.0003506019420456141,7.079984698066255e-06,0.00036538130226990216,0.040843197905963795,0.01260250535113792,-0.008584096251543034,0.00017334550331653777
38,0.0005252473638392985,-0.0003503398911561817,7.079984698066255e-06,0.00037937634478412655,0.040965734102222935,0.01282162703416065,-0.00855202277791407,0.00017282699439486113
39,0.00047863207873888314,-0.000359123048838228,7.079984698066255e-06,0.0003273095338663564,0.04089746549086939,0.01170322104301893,-0.008781058790022195,0.00017311548804037515
40,0.0005209877272136509,-0.00035300248418934643,7.079984698066255e-06,0.0003753326294567511,0.040883667537444615,0.012743174930098619,-0.008634315496916655,0.00017317391331347229
41,0.0004906772519461811,-0.00034009903902187943,7.079984698066255e-06,0.0003522089959140989,0.04089473342041723,0.011998543844308422,-0.00831645081349474,0.00017312705343450118
42,0.00052203907398507,-0.00034733981010504067,7.079984698066255e-06,0.0003798895908292484,0.04083540207902407,0.012783982706349447,-0.008505850130552743,0.00017337859645327289
43,0.0005067816819064319,-0.0003720681124832481,7.079984698066255e-06,0.0003456535908700543,0.04089027487228599,0.012393697119652061,-0.009099183452430715,0.00017314593066883059
44,0.0005314581794664264,-0.00033865816658362746,7.079984698066255e-06,0.0003939752627214303,0.04087928748804781,0.013000671296480224,-0.008284346117398537,0.00017319246819397926
45,0.000489291618578136,-0.0003439114079810679,7.079984698066255e-06,0.00034654608900235766,0.04086568455216878,0.011973165846604392,-0.008415652686351884,0.00017325011866687335
46,0.000490407517645508,-0.00033474306110292673,7.079984698066255e-06,0.0003556428695696051,0.040832307823470824,0.01201028165651751,-0.008197995140272552,0.0001733917350122593
47,0.0005490633775480092,-0.0003536911972332746,7.079984698066255e-06,0.00040107228995471165,0.04081077405493805,0.013453882957693453,-0.008666613300623698,0.00017348322500659814
48,0.0004690542700700462,-0.0003549244429450482,7.079984698066255e-06,0.00032284017503215025,0.04087072363256539,0.011476534506384624,-0.008684075333137678,0.00017322875811342362
49,0.0005258183809928596,-0.0003431013610679656,7.079984698066255e-06,0.0003841376150525807,0.040893160762698604,0.012858345287716028,-0.008390189329188058,0.00017313371150621314
50,0.0005229077069088817,-0.00036219367757439613,7.079984698066255e-06,0.00036926910830722124,0.04098086408105476,0.012759801888867911,-0.00883811714799436,0.00017276318732721145
51,0.0005057217786088586,-0.0003626906836871058,7.079984698066255e-06,0.0003526085041398811,0.040842485997379246,0.012382247707480622,-0.00888023034911192,0.00017334852483075
52,0.0005072028143331409,-0.0003839661367237568,7.079984698066255e-06,0.0003370211910101266,0.0408349755254659,0.012420793885791216,-0.009402874173006523,0.0001733804075295935
53,0.0005134109524078667,-0.0003497736470308155,7.079984698066255e-06,0.00036720075731880265,0.04078516849152768,0.012588177795919068,-0.008576001030950114,0.0001735921404747165
54,0.0005167940398678184,-0.00035325222415849566,7.079984698066255e-06,0.0003700914952582871,0.04104085706830182,0.012592184393414328,-0.008607330582073355,0.00017251064436309076
55,0.0005626069032587111,-0.0003572725981939584,7.079984698066255e-06,0.0004113459421037863,0.0408908877043468,0.013758735377097344,-0.008737217953719784,0.00017314333572938394
56,0.0005132608930580318,-0.0003584121586754918,7.079984698066255e-06,0.00036199626481262274,0.04086735921323525,0.01255918911667304,-0.008770132584427352,0.0001732430192302061
57,0.000507432734593749,-0.00036204871139489114,7.079984698066255e-06,0.00035723359754888005,0.04087766374996341,0.012413447541854767,-0.008856883642114092,0.00017319934772624064
58,0.0004544269759207964,-0.0003363644937053323,7.079984698066255e-06,0.0003205506349407616,0.04087404404623143,0.011117739546564255,-0.008229293223956023,0.00017321468582991918
59,0.0005255151190795004,-0.00036041674320586026,7.079984698066255e-06,0.00037230795566982995,0.04075168109042027,0.012895544552223056,-0.008844217798185151,0.00017373478856877358
60,0.0004940814687870443,-0.00035014579771086574,7.079984698066255e-06,0.0003481823645370153,0.04085031680503629,0.01209492379569822,-0.008571434081698418,0.00017331529475907
61,0.000524709583260119,-0.0003474973782431334,7.079984698066255e-06,0.00037649582230431743,0.04090240812012993,0.0128283298557643,-0.008495768200799753,0.00017309456883986922
62,0.0005025258287787437,-0.0003672278835438192,7.079984698066255e-06,0.0003470109062057265,0.04094398275911261,0.01227349649239729,-0.008969031803875696,0.00017291880811205437
63,0.0004840944311581552,-0.0003469377406872809,7.079984698066255e-06,0.0003426954484759101,0.040876700918855556,0.011842796025029816,-0.008487420288050836,0.0001732034273539039
64,0.0005273046554066241,-0.0003726839495357126,7.079984698066255e-06,0.0003668640259404625,0.040996722797602046,0.012862117248002732,-0.009090579053736251,0.00017269635753617782
65,0.0005242547485977411,-0.000358865421731025,7.079984698066255e-06,0.00037232920146792407,0.04096902027924777,0.012796370160291441,-0.008759433818162422,0.00017281313172266686
66,0.000535718456376344,-0.00035534321796149015,7.079984698066255e-06,0.00038514111510362203,0.04084988565859822,0.013114319605533196,-0.008698756734137794,0.00017331712399973478
67,0.0004802415787708014,-0.0003558392636477947,7.079984698066255e-06,0.0003341722752821074,0.0408956762756066,0.011743089306906885,-0.008701146332675888,0.00017312306196753897
68,0.0005349061102606356,-0.00035002510412596166,7.079984698066255e-06,0.000392698273906596,0.04089408017263966,0.013080282231620326,-0.008559309871949321,0.0001731298189903571
69,0.0004317182465456426,-0.0003443686291575432,7.079984698066255e-06,0.00028750035419406687,0.040814625003201495,0.010577537990653562,-0.008437383147107954,0.00017346685648859697
70,0.0005184011533856392,-0.00035123343695886433,7.079984698066255e-06,0.00037161615763894494,0.04086026328239923,0.012687171147253552,-0.008595966074211762,0.00017327310519597153
71,0.000456264620879665,-0.00033611798426136374,7.079984698066255e-06,0.0003222635699886876,0.04084032620758225,0.01117191421441087,-0.008230051409309297,0.00017335769215163157
72,0.0005685943178832531,-0.00034911889815703034,7.079984698066255e-06,0.0004265768205853473,0.04096017951014753,0.01388163637667625,-0.008523373245240275,0.0001728504313881791
73,0.0005760276690125465,-0.00036839692620560527,7.079984698066255e-06,0.0004181865936944346,0.04100693004833365,0.014047081025904642,-0.008983772395821555,0.00017265337077711714
74,0.0005961860297247767,-0.0003451450902502984,7.079984698066255e-06,0.0004539332279867082,0.04094463689188477,0.014560784390371305,-0.00842955552791106,0.0001729160455558835
75,0.000499111891258508,-0.00034866371424868703,7.079984698066255e-06,0.0003537053693457939,0.04085138867450849,0.012217746016794692,-0.008534929302568734,0.0001733107472668171
76,0.00047558030928485096,-0.0003576596500352025,7.079984698066255e-06,0.00032654008679108,0.040897593014290246,0.011628564769537315,-0.008745249382041402,0.00017311494824627944
77,0.0005232403636910021,-0.00036001409171149135,7.079984698066255e-06,0.0003720023072315519,0.04092710638296486,0.012784689901966564,-0.008796470689687958,0.00017299011153676787
78,0.000478842732263729,-0.0003427624178584665,7.079984698066255e-06,0.00034139302296070555,0.040816887751990626,0.011731485633428188,-0.008397563771670712,0.00017345724007879475
79,0.0004456081078387797,-0.0003415985556785017,7.079984698066255e-06,0.0003074548134473622,0.04087670002267129,0.010901274016533472,-0.00835680364337244,0.00017320343115123066
80,0.00046456867130473256,-0.0003462958266027272,7.079984698066255e-06,0.00031978229382346286,0.04089540865209678,0.011359922461146829,-0.008467841208012283,0.00017312419490160178
81,0.00047830567928031087,-0.0003387756005395204,7.079984698066255e-06,0.00034640307274007114,0.04078936111837367,0.011726236110740576,-0.008305489256288403,0.00017357429741347575
82,0.0005116104730404913,-0.0003382422146387398,7.079984698066255e-06,0.0003778589001677911,0.040942093122694395,0.012495953040488379,-0.00826147831829464,0.00017292678898582706
83,0.000555366394110024,-0.00035580300027504563,7.079984698066255e-06,0.0004094965391703251,0.04094877803246669,0.013562465616671043,-0.008688977238660049,0.00017289855859563895
84,0.000509474310092628,-0.00035739835584536195,7.079984698066255e-06,0.00035956696808202705,0.04082706600338812,0.012478837202025446,-0.008753956402737892,0.00017341399691760137
85,0.00046145005035214126,-0.00034499657340347767,7.079984698066255e-06,0.0003255777395297136,0.04101735160331755,0.011250118116227144,-0.00841099095670462,0.00017260950357149863
86,0.0005086284945718944,-0.0003478296857792884,7.079984698066255e-06,0.00037026317873402087,0.04092908445355313,0.012427067484226109,-0.008498350022317507,0.00017298175106019573
87,0.0005761822103522718,-0.00035876475158147514,7.079984698066255e-06,0.00042143816098969466,0.04096025693014082,0.014066860257614378,-0.00875885012619333,0.00017285010467930955
88,0.000500028720125556,-0.0003562010533642024,7.079984698066255e-06,0.00035004570816456074,0.040891239997568225,0.012228260139709443,-0.008710937926690055,0.0001731418440352334
89,0.0004760629672091454,-0.0003607879625633359,7.079984698066255e-06,0.00032133026832639343,0.040813480339208966,0.011664356071878488,-0.008839921505462294,0.00017347172157882866
90,0.0004746203194372356,-0.0003542869817465544,7.079984698066255e-06,0.0003246825639455083,0.04088542834600766,0.011608544624275187,-0.008665360645075629,0.0001731664552502504
91,0.0005263120983727276,-0.00034626308479346335,7.079984698066255e-06,0.00038239688584272666,0.040859032225060515,0.0128811689781022,-0.00847457871459535,0.00017327832580733057
92,0.0005111705977469683,-0.000338729121722281,7.079984698066255e-06,0.0003727783609289752,0.040877597978255784,0.012504907896468812,-0.008286424312467254,0.0001731996264025187
93,0.00045473402133211493,-0.0003583394573070109,7.079984698066255e-06,0.0003051016523032677,0.04094643034392523,0.0111055839913913,-0.008751421169004877,0.00017290847183988126
94,0.0005544761661440134,-0.00036415038630366325,7.079984698066255e-06,0.0003990007083860816,0.04083651248216251,0.013577951015925025,-0.00891727437456186,0.00017337388204144048
95,0.0005155265680514276,-0.00035851565189659595,7.079984698066255e-06,0.0003667369877379061,0.040979293030259066,0.012580172324367903,-0.008748702707776545,0.00017276981066604547
96,0.0005214468692429364,-0.0003675956977531314,7.079984698066255e-06,0.0003615146546226592,0.04088152156090499,0.012755074892848316,-0.00899173229659493,0.00017318300365896474
97,0.0005426239804364741,-0.00036428397288545966,7.079984698066255e-06,0.0003888666964005972,0.04084389470123602,0.013285314351279364,-0.008918933308150844,0.00017334254604892027
98,0.00048154659452848136,-0.0003521172911860049,7.079984698066255e-06,0.00033871651826912583,0.040880843438930496,0.011779272490985556,-0.00861325896350481,0.00017318587637856912
99,0.0005028729210607708,-0.00036280936910770833,7.079984698066255e-06,0.0003475494435136987,0.040838983638716374,0.012313551324133216,-0.008883898098868357,0.00017336339123176056
100,0.0004739630385302007,-0.0003382430295459926,7.079984698066255e-06,0.00033416770605894125,0.04074863250405196,0.011631385138705472,-0.008300720999958917,0.00017374778644074095
101,0.0005585853941738605,-0.00035946021671406925,7.079984698066255e-06,0.00040875194677403195,0.04083262872349371,0.013679878362875751,-0.008803259254950882,0.0001733903723419274
102,0.00048691488336771727,-0.0003630935971159488,7.079984698066255e-06,0.00033168724473171287,0.040923331160921686,0.011898222103499721,-0.008872532778139831,0.0001730060700636961
103,0.0005103134317323565,-0.0003512422845233232,7.079984698066255e-06,0.00036524722088900714,0.04091992230298922,0.012471026409917643,-0.008583649839864548,0.0001730204824350084
104,0.0005109278718009591,-0.0003509890811983496,7.079984698066255e-06,0.00036412931367105325,0.04098085835280314,0.012467476093409131,-0.00856470789793356,0.00017276321147582734
105,0.0005323532386682928,-0.0003444794856477529,7.079984698066255e-06,0.0003917339185117503,0.04096229093981632,0.01299617834975223,-0.008409673329889629,0.00017284152169292713
106,0.0005016345530748367,-0.00034478644374758005,7.079984698066255e-06,0.00036087323532835484,0.040819926232746814,0.012288962753499843,-0.008446522950131726,0.00017344432857858782
107,0.0004923851229250431,-0.0003461289161350578,7.079984698066255e-06,0.0003498886639132727,0.040864111948677576,0.012049328847362298,-0.008470241970993305,0.0001732567859778334
108,0.0004864396178163588,-0.0003526547225192189,7.079984698066255e-06,0.0003387814780483413,0.040915790889548685,0.01188879909787134,-0.008619037170055027,0.00017303795293065516
109,0.0005227528745308518,-0.00036187106161378324,7.079984698066255e-06,0.0003705385882803061,0.040900115615810216,0.012781207746238697,-0.008847678207391168,0.00017310427101407605
110,0.00048053317004814744,-0.0003619286871980876,7.079984698066255e-06,0.0003270648579591453,0.04086898716082819,0.011757892804075297,-0.008855827177067564,0.00017323611838495053
111,0.0005231266259215772,-0.00034054002026095986,7.079984698066255e-06,0.00038248376079357015,0.040855781450581975,0.012804225187917082,-0.008335173338267136,0.00017329211305455042
112,0.0005601458251476288,-0.0003526820510160178,7.079984698066255e-06,0.0004134523900409105,0.040942445635857534,0.013681298624160622,-0.008614093406944348,0.0001729253000916384
113,0.0005148794152773917,-0.0003494637203402817,7.079984698066255e-06,0.000371351400083006,0.04095140581428839,0.01257293626529775,-0.008533619625296234,0.00017288746399020987
114,0.0005254023126326501,-0.0003618420450948179,7.079984698066255e-06,0.00037284171990609324,0.040921315876499394,0.012839330832329911,-0.008842385376532315,0.000173014590230521
115,0.00046797332470305264,-0.00035758462036028504,7.079984698066255e-06,0.00031668704321364876,0.040897453015780474,0.011442603149943909,-0.008743444737800893,0.00017311554084638008
116,0.0005196050042286515,-0.0003633256128523499,7.079984698066255e-06,0.00036404456329207,0.04086042970621709,0.01271658198321863,-0.008891869602562412,0.0001732723994576348
117,0.0005169309442862868,-0.00036159943556413054,7.079984698066255e-06,0.000360519099911328,0.040857962248658605,0.012651902244666106,-0.008850158345231769,0.00017328286356960192
118,0.00045625586062669754,-0.0003432523226365447,7.079984698066255e-06,0.0003137858570165042,0.040784240849277204,0.011187062726332039,-0.008416297949619135,0.00017359608884792395
119,0.0005173056852072477,-0.0003524224157445133,7.079984698066255e-06,0.0003675046304191113,0.040844814019316285,0.012665149728986502,-0.008628327101155266,0.0001733386445270138
120,0.0004869969852734357,-0.00035189438494853675,7.079984698066255e-06,0.00033957394625147867,0.040842180696090316,0.011923873235300931,-0.008615954852337805,0.00017334982063638924
121,0.00046717983786948025,-0.00034663447877392173,7.079984698066255e-06,0.0003193301658361361,0.04085577576664888,0.01143485416940352,-0.008484344557639856,0.0001732921371632782
122,0.0004976417403668165,-0.00035895046312361956,7.079984698066255e-06,0.000346375103953401,0.0407941697145776,0.012198844684145801,-0.008799062847339932,0.00017355383741359142
123,0.000542223104275763,-0.0003754438366740942,7.079984698066255e-06,0.00037468870720401483,0.04083652755648448,0.013277894491047704,-0.009193823744068,0.00017337381804251903
124,0.000503692077472806,-0.00035360947367735207,7.079984698066255e-06,0.0003540030433191265,0.040767842592051115,0.012355132021899425,-0.00867373525785489,0.00017366591528801442
125,0.0005384875112213194,-0.0003435715625528246,7.079984698066255e-06,0.0003965813070086313,0.04097839001940852,0.013140767877075615,-0.008384213298523915,0.00017277361786817333
126,0.0005016590002924204,-0.0003624865785241127,7.079984698066255e-06,0.00034602667290090506,0.04104088253086865,0.012223396997252695,-0.008832329038038367,0.0001725105373341104
127,0.00045674064313061535,-0.0003607216931413859,7.079984698066255e-06,0.00030085109609948816,0.040809700666829214,0.011191962588979771,-0.00883911636809888,0.00017348778801068202
128,0.0004808047669939697,-0.00036879064282402396,7.079984698066255e-06,0.0003206978129685837,0.040921695290511165,0.011749385346346041,-0.00901210568638241,0.00017301298608975144
129,0.0004599391540978104,-0.0003420661378186196,7.079984698066255e-06,0.00031991297001855105,0.04082402933569268,0.011266383097948711,-0.008379039094985885,0.0001734268961999835
130,0.0004978220677003264,-0.0003475082339718938,7.079984698066255e-06,0.0003527941575233904,0.04085853792245286,0.012184040178950209,-0.008505155877859466,0.00017328042211161977
131,0.00047299411380663514,-0.00035792266135104,7.079984698066255e-06,0.0003225737003688324,0.04094067735928654,0.011553157991396697,-0.008742470433744612,0.00017293276894111544
132,0.00051813357276842,-0.00034921543556265533,7.079984698066255e-06,0.00037217934587031225,0.040839388594330304,0.012687104058172702,-0.008550946710576773,0.00017336167219332864
133,0.0005052437772974372,-0.0003454736724961549,7.079984698066255e-06,0.00036034843508136907,0.040793161783383575,0.012385501765720938,-0.008468911390851737,0.00017355812564031676
134,0.00046640948858112097,-0.0003730337484739721,7.079984698066255e-06,0.00030251810527061774,0.04072065383703929,0.011453880147594226,-0.009160799577698888,0.0001738671664359755
135,0.0005011212779209018,-0.00036136514972895384,7.079984698066255e-06,0.00034970170086281115,0.040870114887144864,0.012261313169895753,-0.008841794321518198,0.00017323133829244918
136,0.0005799519130960107,-0.0003743973793461919,7.079984698066255e-06,0.00041669819469698235,0.0410010574322378,0.014144803803035903,-0.00913140789027103,0.0001726781000652801
137,0.0005038942326791584,-0.0003552054113242775,7.079984698066255e-06,0.0003544724007800257,0.04089571685837287,0.012321442717930805,-0.008685638463176952,0.0001731228901692848
138,0.0005123206065036356,-0.00037318680551834404,7.079984698066255e-06,0.00035334791602443887,0.0408662238247837,0.012536529156700161,-0.009131913120194419,0.00017324783245014513
139,0.0004990058951079845,-0.00035322102485224605,7.079984698066255e-06,0.00035392300775622927,0.04089406767337294,0.01220240302563246,-0.008637463694574857,0.00017312987190746482
140,0.0005292887799441814,-0.0003653446037787944,7.079984698066255e-06,0.0003713865283959596,0.04093659794986653,0.012929476469744286,-0.008924644989459501,0.0001729500020186543
141,0.0004963428364135325,-0.0003463335451669991,7.079984698066255e-06,0.00035662273728759297,0.04086404451696252,0.012146199483692869,-0.008475263505139274,0.00017325707187714566
142,0.0004620852414518595,-0.0003560497716534883,7.079984698066255e-06,0.00031068114766818295,0.040752886886135466,0.011338711849860763,-0.008736798760988389,0.0001737296481068421
143,0.0005315552116371691,-0.0003528848465066403,7.079984698066255e-06,0.00038448747216812673,0.04082581881777062,0.013020074723052322,-0.008643668558903146,0.00017341929453193198
144,0.0004894771846011281,-0.00034999437048099935,7.079984698066255e-06,0.00034367432671879956,0.04091192869060115,0.01196416791549545,-0.008554824514088597,0.00017305428819083677
145,0.0005174843827262521,-0.00036398982047103345,7.079984698066255e-06,0.00036179591403578525,0.04084387486827147,0.012669816083690107,-0.008911735765643277,0.00017334263022057592
146,0.0005236222641542554,-0.0003643732925411314,7.079984698066255e-06,0.00036653666608971885,0.04083967171725592,0.012821412174403206,-0.008922042641865148,0.00017336047035546468
147,0.0005157712148502469,-0.00036193590494804084,7.079984698066255e-06,0.00036002334525641537,0.04091361509437806,0.012606346656497704,-0.008846343793212603,0.00017304715512756329
148,0.00046464370097965,-0.0003434965037740767,7.079984698066255e-06,0.00032494825281753387,0.04083536925961931,0.011378462088234871,-0.008411739871634969,0.00017337873579772935
149,0.0004828847595490515,-0.0003426669863983989,7.079984698066255e-06,0.0003424225709845796,0.04077271006910289,0.011843332433155487,-0.008404322053099633,0.00017364518291933186
150,0.0005263959756121039,-0.0003635363536886871,7.079984698066255e-06,0.0003678055640099788,0.04083385073175079,0.012891166671253937,-0.008902818303295985,0.00017338518340032866
